eventID,country,locality,yearCollected,samplingProtocol,materialSampleID,basisOfRecord,scientificName,diagnosticID,measurementMethod,measurementUnit,measurementType,measurementValue,verbatimEventDate,catalogNumber,references,individualID,collectionCode,institutionCode,lifeStage,measurementRemarks,measurementDeterminedDate,measurementAccuracy,materialSampleType,decimalLatitude,decimalLongitude,verbatimLocality,verbatimLatitude,verbatimLongitude,verbatimElevation,verbatimDepth,minimumDepthInMeters,minimumElevationInMeters,maximumElevationInMeters,maximumDepthInMeters,latestAgeOrHighestStage,latestEonOrHighestEonotheme,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,group,formation,member,minimumChronometricAge,minimumChronometricAgeReferenceSystem,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,eventRemarks,culturalRegions,culturalContext,bed,culturalOccupationPeriod,culturalAffiliations,coordinateUncertaintyInMeters,chronometricAgeUncertaintyInYears,chronometricAgeUncertaintyMethod,chronometricAgeProtocol,chronometricAgeID,lithostratigraphicTerms,maximumChronometricAge,maximumChronometricAgeReferenceSystem,geologicalContextID,lowestBiostratigraphicZone,highestBiostratigraphicZone,stateProvince,waterBody,islandGroup,island,institutionID,datasetName,dynamicProperties,fieldNumber,informationWithheld,verbatimLifeStage,occurrenceID,otherCatalogNumbers,previousIdentifications,sex,measurementSide,measurementDeterminedBy,materialSampleCondition,ageEstimationMethod,ageUnit,ageValue,reproductiveCondition,verbatimAgeValue,Diagnostics_bcid,Event_bcid,Sample_bcid,expeditionCode,projectId
0055971b094f4d329a9150098110cc16,USA,Lake City,1975,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",0055971b094f4d329a9150098110cc16,PreservedSpecimen,Odocoileus virginianus,1067,Unknown,mm,tail length,102.5,"Collection Date, December 4, 1975",--,UF 13489,,,,adult,--,"Carcass measurements presumably done on collection date, body portion weights at cataloging date.",Unknown for fresh carcass field weights and measures.,,30.183333,82.633333,Lake City,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,Florida,,,,,,,,,,42C49910-59B3-4A91-8AC8-87FEF4B72006,UF 13489,,female,,collector/EAP staff,,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",year,,non-reproductive,--,https://n2t.net/ark:/21547/DUx21067,https://n2t.net/ark:/21547/DUv20055971b094f4d329a9150098110cc16,https://n2t.net/ark:/21547/DUw20055971b094f4d329a9150098110cc16,EFMD,282
04c90f3048fe4c09b2ce268a08f6b634,USA,Big Cypress,1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",04c90f3048fe4c09b2ce268a08f6b634,PreservedSpecimen,Odocoileus virginianus,1185,Unknown,mm,ear length to notch,144,"Collection Date, March 7, 1985",Z4579,--,,,,,--,"Carcass measurements presumably done on collection date, body portion weights at cataloging date.",Unknown for fresh carcass field weights and measures.,,25.858889,-81.033889,"Big Cypress, Harold Sign Rd, 1/2 M north of the ?? sign",,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,Florida,,,,,,,,,,--,--,,male,,collector/EAP staff,,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",year,,,1.5,https://n2t.net/ark:/21547/DUx21185,https://n2t.net/ark:/21547/DUv204c90f3048fe4c09b2ce268a08f6b634,https://n2t.net/ark:/21547/DUw204c90f3048fe4c09b2ce268a08f6b634,EFMD,282
063d22b02dff42e6a9e30da78c89393c,USA,Lochloosa Wildlife Management,1980,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",063d22b02dff42e6a9e30da78c89393c,PreservedSpecimen,Odocoileus virginianus,28,Unknown,g,body mass,32100,"Collection Date, April 14, 1980",Z3053,--,,,,,"""not accurate"" - no skin weight measurement so useable meat weight is not accurate","Carcass measurements presumably done on collection date, body portion weights at cataloging date.",Unknown for fresh carcass field weights and measures.,,29.5677471,-82.1712091,Lochloosa Wildlife Management,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,Florida,,,,,,,,,,--,--,,male,,collector/EAP staff,,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",year,,,2-Jan,https://n2t.net/ark:/21547/DUx228,https://n2t.net/ark:/21547/DUv2063d22b02dff42e6a9e30da78c89393c,https://n2t.net/ark:/21547/DUw2063d22b02dff42e6a9e30da78c89393c,EFMD,282
081431cf3d3442fa9381357bee5bd440,USA,Lake City,1975,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",081431cf3d3442fa9381357bee5bd440,PreservedSpecimen,Odocoileus virginianus,1283,Unknown,mm,ear length to notch,145,"Collection Date, December 4, 1975",--,UF 13489,,,,adult,--,"Carcass measurements presumably done on collection date, body portion weights at cataloging date.",Unknown for fresh carcass field weights and measures.,,30.183333,82.633333,Lake City,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,Florida,,,,,,,,,,42C49910-59B3-4A91-8AC8-87FEF4B72006,UF 13489,,female,,collector/EAP staff,,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",year,,non-reproductive,--,https://n2t.net/ark:/21547/DUx21283,https://n2t.net/ark:/21547/DUv2081431cf3d3442fa9381357bee5bd440,https://n2t.net/ark:/21547/DUw2081431cf3d3442fa9381357bee5bd440,EFMD,282
09468691ce5345ca8f449cae18031097,USA,Big Cypress,1984,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",09468691ce5345ca8f449cae18031097,PreservedSpecimen,Odocoileus virginianus,1338,Unknown,mm,calcaneus length,74.97,"Collection Date, December 26, 1984",Z4569,UF 22584,,,,,--,19-Oct,"For skeletal metrics, Mitutoyo 8in and 6in company reported caliper accuracy (excluding quantizing error): ±0.02mm (≤200mm), ±0.03mm (≤300mm), ±0.05mm (≤600mm), ±0.07mm (≤1000mm); measuring range: 0-1000mm, Resolution: 0.01mm or .0005""/0.01mm, Repeatability: 0.01mm. Generic brand [Marathon] 12 in company reported caliper accuracy: 0.02 mm/0.001 inch accuracy up to 100 mm, 0.03 mm/0.001 inch accuracy from 100 to 300 mm, measuring range: 0-300mm, 0.01 mm resolution.",,25.858889,-81.033889,"Big Cypress, 50' west of dump on US 41",,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,Florida,,,,,,,,,,F90F2F1B-0E9A-4571-9F7B-640749FF2AF4,--,,female,left,Samantha McCrane,,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",year,,pregnant,3,https://n2t.net/ark:/21547/DUx21338,https://n2t.net/ark:/21547/DUv209468691ce5345ca8f449cae18031097,https://n2t.net/ark:/21547/DUw209468691ce5345ca8f449cae18031097,EFMD,282
09468691ce5345ca8f449cae18031097,USA,Big Cypress,1984,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",09468691ce5345ca8f449cae18031097,PreservedSpecimen,Odocoileus virginianus,1552,Unknown,mm,calcaneus breadth,23.81,"Collection Date, December 26, 1984",Z4569,UF 22584,,,,,--,19-Oct,"For skeletal metrics, Mitutoyo 8in and 6in company reported caliper accuracy (excluding quantizing error): ±0.02mm (≤200mm), ±0.03mm (≤300mm), ±0.05mm (≤600mm), ±0.07mm (≤1000mm); measuring range: 0-1000mm, Resolution: 0.01mm or .0005""/0.01mm, Repeatability: 0.01mm. Generic brand [Marathon] 12 in company reported caliper accuracy: 0.02 mm/0.001 inch accuracy up to 100 mm, 0.03 mm/0.001 inch accuracy from 100 to 300 mm, measuring range: 0-300mm, 0.01 mm resolution.",,25.858889,-81.033889,"Big Cypress, 50' west of dump on US 41",,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,Florida,,,,,,,,,,F90F2F1B-0E9A-4571-9F7B-640749FF2AF4,--,,female,left,Samantha McCrane,,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",year,,pregnant,3,https://n2t.net/ark:/21547/DUx21552,https://n2t.net/ark:/21547/DUv209468691ce5345ca8f449cae18031097,https://n2t.net/ark:/21547/DUw209468691ce5345ca8f449cae18031097,EFMD,282
0af6a9cff97748fdbb5c1f9f41d03fc6,USA,Big Cypress,1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",0af6a9cff97748fdbb5c1f9f41d03fc6,PreservedSpecimen,Odocoileus virginianus,1143,Unknown,mm,ear length to notch,139,"Collection Date, March 5, 1985",Z4572,--,,,,,--,"Carcass measurements presumably done on collection date, body portion weights at cataloging date.",Unknown for fresh carcass field weights and measures.,,26.1731427,-81.2597968,"Big Cypress, Bear Island, East Hinson Marsh",,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,Florida,,,,,,,,,,--,--,,female,,collector/EAP staff,,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",year,,non-reproductive,2.5,https://n2t.net/ark:/21547/DUx21143,https://n2t.net/ark:/21547/DUv20af6a9cff97748fdbb5c1f9f41d03fc6,https://n2t.net/ark:/21547/DUw20af6a9cff97748fdbb5c1f9f41d03fc6,EFMD,282
0b0dea95cb304bdc85de11c570923e4e,USA,Big Cypress,1984,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",0b0dea95cb304bdc85de11c570923e4e,PreservedSpecimen,Odocoileus virginianus,1767,Unknown,mm,tibia length,255.39,"Collection Date, December 26, 1984",Z4569,UF 22584,,,,,--,19-Oct,"For skeletal metrics, Mitutoyo 8in and 6in company reported caliper accuracy (excluding quantizing error): ±0.02mm (≤200mm), ±0.03mm (≤300mm), ±0.05mm (≤600mm), ±0.07mm (≤1000mm); measuring range: 0-1000mm, Resolution: 0.01mm or .0005""/0.01mm, Repeatability: 0.01mm. Generic brand [Marathon] 12 in company reported caliper accuracy: 0.02 mm/0.001 inch accuracy up to 100 mm, 0.03 mm/0.001 inch accuracy from 100 to 300 mm, measuring range: 0-300mm, 0.01 mm resolution.",,25.858889,-81.033889,"Big Cypress, 50' west of dump on US 41",,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,Florida,,,,,,,,,,F90F2F1B-0E9A-4571-9F7B-640749FF2AF4,--,,female,right,Samantha McCrane,,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",year,,pregnant,3,https://n2t.net/ark:/21547/DUx21767,https://n2t.net/ark:/21547/DUv20b0dea95cb304bdc85de11c570923e4e,https://n2t.net/ark:/21547/DUw20b0dea95cb304bdc85de11c570923e4e,EFMD,282
0bf8e25b12d24ec29511be5583e89546,USA,St. Catherines Island,1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",0bf8e25b12d24ec29511be5583e89546,PreservedSpecimen,Odocoileus virginianus,42,Unknown,g,body mass,41500,"Collection Date, March 5, 1985",Z4567,--,,,,adult,"""total weight includes fetuses"" [fetus 1=.75kg, fetus 2=1kg, placenta=.75kg, 2.5kg removed from total fresh weight]","Carcass measurements presumably done on collection date, body portion weights at cataloging date.",Unknown for fresh carcass field weights and measures.,,31.630556,-81.160139,St. Catherines Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia,,,,,,,,,,--,--,,female,,collector/EAP staff,,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",year,,pregnant,--,https://n2t.net/ark:/21547/DUx242,https://n2t.net/ark:/21547/DUv20bf8e25b12d24ec29511be5583e89546,https://n2t.net/ark:/21547/DUw20bf8e25b12d24ec29511be5583e89546,EFMD,282
0bf8e25b12d24ec29511be5583e89546,USA,St. Catherines Island,1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",0bf8e25b12d24ec29511be5583e89546,PreservedSpecimen,Odocoileus virginianus,470,Unknown,mm,body length with tail,1463.04,"Collection Date, March 5, 1985",Z4567,--,,,,adult,"""total weight includes fetuses"" [fetus 1=.75kg, fetus 2=1kg, placenta=.75kg, 2.5kg removed from total fresh weight]","Carcass measurements presumably done on collection date, body portion weights at cataloging date.",Unknown for fresh carcass field weights and measures.,,31.630556,-81.160139,St. Catherines Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia,,,,,,,,,,--,--,,female,,collector/EAP staff,,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",year,,pregnant,--,https://n2t.net/ark:/21547/DUx2470,https://n2t.net/ark:/21547/DUv20bf8e25b12d24ec29511be5583e89546,https://n2t.net/ark:/21547/DUw20bf8e25b12d24ec29511be5583e89546,EFMD,282
